,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
206,206,206,206,794,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,594798,Jacob deGrom,519317,Giancarlo Stanton,R,Travis d'Arnaud,518595,1,1,3,True,2017-08-20,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
207,207,207,207,807,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,606160,Rafael Montero,519317,Giancarlo Stanton,R,Kevin Plawecki,608700,0,0,6,True,2017-08-19,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
208,208,208,208,974,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,445213,Brandon Kintzler,519317,Giancarlo Stanton,R,Matt Wieters,446308,2,2,7,True,2017-08-10,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
209,209,209,209,1137,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,595918,A.J. Cole,592885,Christian Yelich,R,Jose Lobaton,446653,1,0,3,False,2017-08-02,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
210,210,210,210,1138,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,544836,Enny Romero,519317,Giancarlo Stanton,L,Jose Lobaton,446653,6,0,6,False,2017-08-02,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
211,211,211,211,1203,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,534947,Tim Adleman,519317,Giancarlo Stanton,R,Devin Mesoraco,519023,0,1,3,False,2017-07-29,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
212,212,212,212,1238,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,596112,Robert Stephenson,519317,Giancarlo Stanton,R,Tucker Barnhart,571466,0,0,1,False,2017-07-27,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
213,213,213,213,1239,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,596112,Robert Stephenson,542303,Marcell Ozuna,R,Tucker Barnhart,571466,0,0,3,False,2017-07-27,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
214,214,214,214,1240,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,502028,Blake Wood,519317,Giancarlo Stanton,R,Tucker Barnhart,571466,3,0,6,False,2017-07-27,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
215,215,215,215,1272,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,430935,Cole Hamels,519317,Giancarlo Stanton,L,Jonathan Lucroy,518960,0,0,1,True,2017-07-25,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
216,216,216,216,1304,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,607219,Sal Romano,519317,Giancarlo Stanton,R,Tucker Barnhart,571466,0,0,1,True,2017-07-23,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
217,217,217,217,1324,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,596112,Robert Stephenson,519317,Giancarlo Stanton,R,Devin Mesoraco,519023,0,1,1,True,2017-07-22,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
218,218,218,218,1325,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,596112,Robert Stephenson,519317,Giancarlo Stanton,R,Devin Mesoraco,519023,0,1,1,True,2017-07-22,Stolen,3B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
219,219,219,219,1403,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,592826,Vince Velasquez,519317,Giancarlo Stanton,R,Cameron Rupp,519237,2,1,3,False,2017-07-18,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
220,220,220,220,1491,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,592612,Josh Osich,519317,Giancarlo Stanton,L,Nick Hundley,460026,4,7,8,True,2017-07-09,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
221,221,221,221,1550,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,608379,Michael Wacha,592663,J.T. Realmuto,R,Yadier Molina,425877,0,0,1,True,2017-07-06,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
222,222,222,222,1551,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,544928,Tyler Lyons,592663,J.T. Realmuto,L,Yadier Molina,425877,4,2,7,True,2017-07-06,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
223,223,223,223,1590,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,458681,Lance Lynn,519317,Giancarlo Stanton,R,Yadier Molina,425877,0,0,1,True,2017-07-04,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
224,224,224,224,1677,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,607625,Seth Lugo,519317,Giancarlo Stanton,R,René Rivera,425784,1,5,6,False,2017-06-29,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
225,225,225,225,1784,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,452657,Jon Lester,519317,Giancarlo Stanton,L,Willson Contreras,575929,3,5,6,False,2017-06-24,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
226,226,226,226,1785,2B,,Caught Stealing 3B,543829,Dee Strange-Gordon,452657,Jon Lester,592885,Christian Yelich,L,Willson Contreras,575929,3,5,6,False,2017-06-24,Caught,3B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
227,227,227,227,1798,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,407793,John Lackey,519317,Giancarlo Stanton,R,Miguel Montero,471083,1,0,6,False,2017-06-23,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
228,228,228,228,1880,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,594840,Matt Grace,519317,Giancarlo Stanton,L,Matt Wieters,446308,6,6,4,False,2017-06-19,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
229,229,229,229,1881,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,544836,Enny Romero,519317,Giancarlo Stanton,L,Matt Wieters,446308,7,7,9,False,2017-06-19,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
230,230,230,230,1904,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,462382,Jim Johnson,519317,Giancarlo Stanton,R,Kurt Suzuki,435559,4,4,9,True,2017-06-18,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
231,231,231,231,1922,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,448802,Jaime García,592885,Christian Yelich,L,Tyler Flowers,452095,3,0,4,True,2017-06-17,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
232,232,232,232,1940,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,656794,Sean Newcomb,519317,Giancarlo Stanton,L,Tyler Flowers,452095,0,0,1,True,2017-06-16,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
233,233,233,233,1941,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,592426,Luke Jackson,519317,Giancarlo Stanton,R,Tyler Flowers,452095,0,3,9,True,2017-06-16,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
234,234,234,234,2084,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,607192,Tyler Glasnow,519317,Giancarlo Stanton,R,Jacob Stallings,607732,0,0,1,True,2017-06-09,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
235,235,235,235,2085,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,607192,Tyler Glasnow,592885,Christian Yelich,R,Jacob Stallings,607732,2,7,4,True,2017-06-09,Stolen,3B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
236,236,236,236,2097,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,543037,Gerrit Cole,519317,Giancarlo Stanton,R,Elias Díaz,553869,0,0,1,True,2017-06-08,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
237,237,237,237,2118,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,488846,Brian Duensing,519317,Giancarlo Stanton,L,Miguel Montero,471083,3,6,7,True,2017-06-07,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
238,238,238,238,2185,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,640463,Braden Shipley,519317,Giancarlo Stanton,R,Chris Iannetta,455104,3,1,2,False,2017-06-04,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
239,239,239,239,2237,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,605151,Archie Bradley,519317,Giancarlo Stanton,R,Jeff Mathis,425772,2,3,8,False,2017-06-01,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
240,240,240,240,2255,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,605400,Aaron Nola,595375,JT Riddle,R,Andrew Knapp,595284,0,0,1,False,2017-05-31,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
241,241,241,241,2318,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,456696,David Hernandez,595375,JT Riddle,R,Martín Maldonado,455117,6,2,8,False,2017-05-28,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
242,242,242,242,2399,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,534910,Jesse Hahn,519317,Giancarlo Stanton,R,Stephen Vogt,519390,0,1,1,True,2017-05-23,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
243,243,243,243,2452,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,628711,Julio Urías,592885,Christian Yelich,L,Yasmani Grandal,518735,0,3,2,True,2017-05-20,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
244,244,244,244,2521,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,621121,Lance McCullers Jr.,592885,Christian Yelich,R,Evan Gattis,594828,0,1,5,False,2017-05-17,Stolen,3B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
245,245,245,245,2665,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,458681,Lance Lynn,518618,Derek Dietrich,R,Yadier Molina,425877,4,3,4,False,2017-05-10,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
246,246,246,246,2667,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,446399,Brett Cecil,518618,Derek Dietrich,L,Yadier Molina,425877,5,6,6,False,2017-05-10,Stolen,3B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
247,247,247,247,2740,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,607229,Robert Gsellman,445988,Martín Prado,R,Kevin Plawecki,608700,5,1,5,True,2017-05-06,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
248,248,248,248,2763,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,519294,Josh Smoker,445988,Martín Prado,L,René Rivera,425784,3,7,5,True,2017-05-05,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
249,249,249,249,2774,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,542882,Matt Andriese,445988,Martín Prado,R,Derek Norris,519083,4,0,5,True,2017-05-04,Caught,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
250,250,250,250,2829,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,543606,Jake Odorizzi,445988,Martín Prado,R,Derek Norris,519083,0,0,1,False,2017-05-01,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
251,251,251,251,2832,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,471822,Jumbo Díaz,445988,Martín Prado,R,Derek Norris,519083,2,4,8,False,2017-05-01,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
252,252,252,252,2833,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,471822,Jumbo Díaz,445988,Martín Prado,R,Derek Norris,519083,2,4,8,False,2017-05-01,Stolen,3B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
253,253,253,253,3015,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,450308,Jered Weaver,445988,Martín Prado,R,Austin Hedges,595978,0,1,3,True,2017-04-22,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
254,254,254,254,3174,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,606160,Rafael Montero,592663,J.T. Realmuto,R,René Rivera,425784,2,2,7,False,2017-04-14,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
255,255,255,255,3246,2B,,Caught Stealing 3B,543829,Dee Strange-Gordon,592789,Noah Syndergaard,592663,J.T. Realmuto,R,René Rivera,425784,3,2,3,True,2017-04-09,Caught,3B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
256,256,256,256,3304,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,554430,Zack Wheeler,454560,A.J. Ellis,R,René Rivera,425784,1,3,3,True,2017-04-07,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
257,257,257,257,3321,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,461829,Gio González,500743,Miguel Rojas,L,Matt Wieters,446308,1,0,5,True,2017-04-06,Stolen,2B,2017,2018,29.0,2018,29.0,2018,29.0,2018,29.0
258,258,258,258,4086,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,477569,Fernando Salas,542303,Marcell Ozuna,R,René Rivera,425784,2,5,7,False,2016-09-28,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
259,259,259,259,4114,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,592789,Noah Syndergaard,542303,Marcell Ozuna,R,René Rivera,425784,1,0,1,False,2016-09-27,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
260,260,260,260,4136,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,592340,Erik Goeddel,592885,Christian Yelich,R,Kevin Plawecki,608700,7,2,6,False,2016-09-26,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
261,261,261,261,4181,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,594760,Aaron Blair,542303,Marcell Ozuna,R,Anthony Recker,489232,0,1,1,False,2016-09-24,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
262,262,262,262,4182,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,594760,Aaron Blair,518618,Derek Dietrich,R,Anthony Recker,489232,2,2,3,False,2016-09-24,Stolen,3B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
263,263,263,263,4183,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,605152,Jed Bradley,518618,Derek Dietrich,L,Anthony Recker,489232,5,2,4,False,2016-09-24,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
264,264,264,264,4326,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,476451,Jeremy Hellickson,400085,Ichiro Suzuki,R,A.J. Ellis,454560,0,0,1,True,2016-09-17,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
265,265,265,265,4359,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,605388,Adam Morgan,519317,Giancarlo Stanton,L,Cameron Rupp,519237,0,0,5,True,2016-09-16,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
266,266,266,266,4360,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,591693,Edubray Ramos,400085,Ichiro Suzuki,R,Cameron Rupp,519237,3,3,8,True,2016-09-16,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
267,267,267,267,4379,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,527054,Julio Teheran,518618,Derek Dietrich,R,Tyler Flowers,452095,0,0,1,True,2016-09-14,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
268,268,268,268,4380,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,527054,Julio Teheran,445988,Martín Prado,R,Tyler Flowers,452095,0,1,1,True,2016-09-14,Stolen,3B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
269,269,269,269,4381,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,571871,Ian Krol,425796,Jeff Francoeur,L,Tyler Flowers,452095,4,5,7,True,2016-09-14,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
270,270,270,270,4482,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,434442,J.P. Howell,592885,Christian Yelich,L,Yasmani Grandal,518735,3,0,5,False,2016-09-09,Stolen,3B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
271,271,271,271,4506,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,476451,Jeremy Hellickson,592885,Christian Yelich,R,A.J. Ellis,454560,2,0,3,False,2016-09-07,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
272,272,272,272,4793,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,621381,Matt Strahm,445988,Martín Prado,L,Salvador Perez,521692,0,1,7,False,2016-08-23,Caught,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
273,273,273,273,4823,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,285064,Ryan Vogelsong,445988,Martín Prado,R,Eric Fryer,518700,2,2,5,True,2016-08-21,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
274,274,274,274,4904,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,543101,Anthony DeSclafani,445988,Martín Prado,R,Tucker Barnhart,571466,5,1,3,True,2016-08-16,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
275,275,275,275,4905,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,543101,Anthony DeSclafani,445988,Martín Prado,R,Tucker Barnhart,571466,5,2,5,True,2016-08-16,Caught,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
276,276,276,276,4987,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,607074,Carlos Rodón,592885,Christian Yelich,L,Omar Narváez,553882,0,2,1,False,2016-08-12,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
277,277,277,277,5050,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,502188,Jeff Samardzija,542303,Marcell Ozuna,R,Buster Posey,457763,0,1,6,False,2016-08-10,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
278,278,278,278,5085,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,456501,Johnny Cueto,592885,Christian Yelich,R,Buster Posey,457763,0,0,1,False,2016-08-08,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
279,279,279,279,5089,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,519326,Hunter Strickland,445988,Martín Prado,R,Buster Posey,457763,7,7,9,False,2016-08-08,Caught,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
280,280,280,280,5145,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,407822,Jorge De La Rosa,519317,Giancarlo Stanton,L,Nick Hundley,460026,0,1,1,True,2016-08-05,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
281,281,281,281,5193,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,407793,John Lackey,445988,Martín Prado,R,Miguel Montero,471083,0,0,1,True,2016-08-03,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
282,282,282,282,5196,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,518748,Justin Grimm,445988,Martín Prado,R,Miguel Montero,471083,2,4,9,True,2016-08-03,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
283,283,283,283,5230,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,543294,Kyle Hendricks,445988,Martín Prado,R,Willson Contreras,575929,2,0,5,True,2016-08-01,Caught,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
284,284,284,284,5269,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,544928,Tyler Lyons,445988,Martín Prado,L,Yadier Molina,425877,7,0,4,False,2016-07-30,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
285,285,285,285,7039,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,430912,Matt Cain,542303,Marcell Ozuna,R,Trevor Brown,623143,1,0,3,True,2016-04-24,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
286,286,286,286,7040,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,430912,Matt Cain,542303,Marcell Ozuna,R,Trevor Brown,623143,1,0,3,True,2016-04-24,Stolen,3B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
287,287,287,287,7175,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,543699,Tanner Roark,445988,Martín Prado,R,Wilson Ramos,467092,0,0,1,False,2016-04-18,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
288,288,288,288,7207,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,502032,Bud Norris,542303,Marcell Ozuna,R,A.J. Pierzynski,150229,3,2,2,False,2016-04-16,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
289,289,289,289,7295,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,449104,Jim Henderson,542303,Marcell Ozuna,R,Travis d'Arnaud,518595,1,1,8,True,2016-04-12,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
290,290,290,290,7312,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,571927,Steven Matz,542303,Marcell Ozuna,L,Travis d'Arnaud,518595,0,3,2,True,2016-04-11,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
291,291,291,291,7334,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,605452,Joe Ross,592885,Christian Yelich,R,Wilson Ramos,467092,1,1,6,True,2016-04-10,Caught,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
292,292,292,292,7410,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,434671,Aníbal Sánchez,542303,Marcell Ozuna,R,Jarrod Saltalamacchia,457454,0,0,1,False,2016-04-06,Caught,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
293,293,293,293,7477,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,543135,Nathan Eovaldi,542303,Marcell Ozuna,R,Austin Romine,519222,0,0,1,False,2016-04-01,Caught,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
294,294,294,294,51,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,477569,Fernando Salas,542303,Marcell Ozuna,R,René Rivera,425784,2,5,7,False,2016-09-28,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
295,295,295,295,79,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,592789,Noah Syndergaard,542303,Marcell Ozuna,R,René Rivera,425784,1,0,1,False,2016-09-27,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
296,296,296,296,101,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,592340,Erik Goeddel,592885,Christian Yelich,R,Kevin Plawecki,608700,7,2,6,False,2016-09-26,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
297,297,297,297,146,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,594760,Aaron Blair,542303,Marcell Ozuna,R,Anthony Recker,489232,0,1,1,False,2016-09-24,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
298,298,298,298,147,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,594760,Aaron Blair,518618,Derek Dietrich,R,Anthony Recker,489232,2,2,3,False,2016-09-24,Stolen,3B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
299,299,299,299,148,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,605152,Jed Bradley,518618,Derek Dietrich,L,Anthony Recker,489232,5,2,4,False,2016-09-24,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
300,300,300,300,291,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,476451,Jeremy Hellickson,400085,Ichiro Suzuki,R,A.J. Ellis,454560,0,0,1,True,2016-09-17,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
301,301,301,301,324,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,605388,Adam Morgan,519317,Giancarlo Stanton,L,Cameron Rupp,519237,0,0,5,True,2016-09-16,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
302,302,302,302,325,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,591693,Edubray Ramos,400085,Ichiro Suzuki,R,Cameron Rupp,519237,3,3,8,True,2016-09-16,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
303,303,303,303,344,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,527054,Julio Teheran,518618,Derek Dietrich,R,Tyler Flowers,452095,0,0,1,True,2016-09-14,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
304,304,304,304,345,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,527054,Julio Teheran,445988,Martín Prado,R,Tyler Flowers,452095,0,1,1,True,2016-09-14,Stolen,3B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
305,305,305,305,346,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,571871,Ian Krol,425796,Jeff Francoeur,L,Tyler Flowers,452095,4,5,7,True,2016-09-14,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
306,306,306,306,447,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,434442,J.P. Howell,592885,Christian Yelich,L,Yasmani Grandal,518735,3,0,5,False,2016-09-09,Stolen,3B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
307,307,307,307,471,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,476451,Jeremy Hellickson,592885,Christian Yelich,R,A.J. Ellis,454560,2,0,3,False,2016-09-07,Stolen,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
308,308,308,308,758,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,621381,Matt Strahm,445988,Martín Prado,L,Salvador Perez,521692,0,1,7,False,2016-08-23,Caught,2B,2016,2017,29.4,2017,29.4,2017,29.4,2017,29.4
